,hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,meal,country,market_segment,reserved_room_type,customer_type,adr,total_of_special_requests,date
15448,Resort Hotel,13,2016,4,16,16,0,1,2,BB,PRT,Online TA,D,Transient,75.0,1,2016-04-16
15449,Resort Hotel,37,2016,4,16,16,0,1,2,BB,PRT,Online TA,D,Transient,75.0,1,2016-04-16
15450,Resort Hotel,7,2016,4,16,14,0,3,2,BB,ESP,Online TA,E,Transient,91.0,1,2016-04-14
15451,Resort Hotel,66,2016,4,15,9,2,6,2,BB,ROU,Online TA,D,Transient,73.0,1,2016-04-09
15452,Resort Hotel,153,2016,4,16,14,0,3,3,BB,PRT,Online TA,H,Transient-Party,123.0,2,2016-04-14
15453,Resort Hotel,18,2016,4,16,15,0,2,2,BB,ESP,Online TA,A,Transient,56.05,1,2016-04-15
15454,Resort Hotel,23,2016,4,16,15,0,2,2,BB,PRT,Online TA,D,Transient,75.0,1,2016-04-15
15455,Resort Hotel,153,2016,4,16,14,0,3,2,BB,PRT,Online TA,A,Transient-Party,52.2,2,2016-04-14
15456,Resort Hotel,7,2016,4,16,11,1,5,2,BB,PRT,Offline TA/TO,E,Transient,70.0,0,2016-04-11
15457,Resort Hotel,86,2016,4,16,10,2,5,2,HB,PRT,Online TA,C,Transient,94.25,1,2016-04-10
15458,Resort Hotel,1,2016,4,16,15,0,2,1,BB,ESP,Direct,A,Transient,82.0,0,2016-04-15
15459,Resort Hotel,12,2016,4,16,14,1,3,2,BB,GBR,Online TA,D,Transient,54.86,1,2016-04-14
15460,Resort Hotel,11,2016,4,16,14,1,3,2,BB,PRT,Online TA,D,Transient,54.86,0,2016-04-14
15461,Resort Hotel,51,2016,4,16,15,1,2,2,FB,GBR,Offline TA/TO,E,Transient,109.36,0,2016-04-15
15462,Resort Hotel,59,2016,4,16,11,2,5,2,BB,GBR,Online TA,D,Transient,53.4,2,2016-04-11
15463,Resort Hotel,0,2016,4,17,17,1,0,1,BB,PRT,Direct,A,Transient,62.0,0,2016-04-17
15464,Resort Hotel,10,2016,4,16,15,1,2,2,BB,PRT,Online TA,A,Transient,71.0,2,2016-04-15
15465,Resort Hotel,3,2016,4,16,16,1,1,2,BB,PRT,Direct,F,Transient,95.0,0,2016-04-16
15466,Resort Hotel,1,2016,4,17,17,1,0,2,BB,PRT,Online TA,A,Transient,65.0,0,2016-04-17
15467,Resort Hotel,21,2016,4,16,13,1,4,2,BB,NLD,Offline TA/TO,D,Transient,53.8,0,2016-04-13
15468,Resort Hotel,24,2016,4,16,14,1,3,2,BB,CHN,Online TA,E,Transient,85.0,2,2016-04-14
15469,Resort Hotel,74,2016,4,16,12,1,5,2,BB,SWE,Online TA,D,Transient,73.0,1,2016-04-12
15470,Resort Hotel,0,2016,4,17,17,1,0,2,BB,FRA,Direct,E,Transient,91.0,0,2016-04-17
15471,Resort Hotel,0,2016,4,17,17,1,0,2,BB,PRT,Direct,E,Transient,85.0,0,2016-04-17
15472,Resort Hotel,12,2016,4,16,11,2,5,2,HB,PRT,Offline TA/TO,D,Transient,75.6,0,2016-04-11
15473,Resort Hotel,34,2016,4,16,15,1,2,2,BB,GBR,Offline TA/TO,D,Transient,60.0,0,2016-04-15
15474,Resort Hotel,15,2016,4,16,15,1,2,1,BB,GBR,Online TA,A,Transient,60.96,1,2016-04-15
15475,Resort Hotel,24,2016,4,16,13,1,4,2,BB,OMN,Online TA,E,Transient,66.2,2,2016-04-13
15476,Resort Hotel,53,2016,4,16,15,1,2,2,BB,BEL,Online TA,D,Transient,59.4,1,2016-04-15
15477,Resort Hotel,91,2016,4,16,11,2,5,2,HB,GBR,Offline TA/TO,A,Transient,64.8,1,2016-04-11
15478,Resort Hotel,12,2016,4,16,12,1,5,2,BB,MAR,Online TA,A,Transient,65.33,1,2016-04-12
15479,Resort Hotel,88,2016,4,16,12,2,5,2,HB,IRL,Offline TA/TO,A,Transient,66.23,0,2016-04-12
15480,Resort Hotel,9,2016,4,16,15,2,2,2,BB,GBR,Online TA,E,Transient,62.18,1,2016-04-15
15481,Resort Hotel,1,2016,4,17,18,1,0,2,BB,PRT,Online TA,D,Transient-Party,80.0,1,2016-04-18
15482,Resort Hotel,0,2016,4,17,18,1,0,1,BB,PRT,Online TA,A,Transient,52.0,0,2016-04-18
15483,Resort Hotel,1,2016,4,17,18,1,0,2,BB,CHN,Online TA,D,Transient-Party,80.0,1,2016-04-18
15484,Resort Hotel,1,2016,4,17,18,1,0,1,BB,CHN,Online TA,D,Transient-Party,80.0,1,2016-04-18
15485,Resort Hotel,46,2016,4,17,17,2,0,2,BB,GBR,Online TA,D,Transient,73.0,0,2016-04-17
15486,Resort Hotel,82,2016,4,16,13,2,4,2,HB,GBR,Direct,A,Transient,79.3,0,2016-04-13
15487,Resort Hotel,8,2016,4,16,14,2,3,2,BB,IRL,Online TA,A,Transient,65.0,0,2016-04-14
15488,Resort Hotel,0,2016,4,17,18,1,0,1,BB,PRT,Online TA,A,Transient,52.0,0,2016-04-18
15489,Resort Hotel,18,2016,4,16,13,2,4,2,HB,GBR,Offline TA/TO,A,Transient,64.8,0,2016-04-13
15490,Resort Hotel,0,2016,4,17,18,1,0,1,BB,GBR,Direct,A,Transient,65.0,0,2016-04-18
15491,Resort Hotel,4,2016,4,17,18,1,0,2,BB,PRT,Direct,D,Transient,65.0,0,2016-04-18
15492,Resort Hotel,1,2016,5,19,4,0,1,1,BB,PRT,Direct,A,Transient,63.0,0,2016-05-04
15493,Resort Hotel,4,2017,2,9,27,1,0,2,BB,PRT,Direct,A,Transient,54.0,1,2017-02-27
15494,Resort Hotel,86,2016,4,16,13,2,5,2,HB,FRA,Online TA,A,Transient,94.0,1,2016-04-13
15495,Resort Hotel,7,2016,4,17,18,1,1,1,HB,DEU,Groups,A,Transient-Party,54.5,0,2016-04-18
15496,Resort Hotel,31,2016,4,17,18,1,1,2,BB,GBR,Groups,E,Transient,91.0,0,2016-04-18
15497,Resort Hotel,0,2016,4,17,20,0,2,2,BB,GBR,Direct,E,Transient,91.0,0,2016-04-20
15498,Resort Hotel,0,2016,4,17,18,1,1,1,BB,DEU,Direct,F,Transient,65.0,0,2016-04-18
15499,Resort Hotel,31,2016,4,17,18,1,1,2,BB,FRA,Groups,E,Transient,91.0,0,2016-04-18
15500,Resort Hotel,31,2016,4,17,18,1,1,2,BB,PRT,Groups,D,Transient-Party,75.0,0,2016-04-18
15501,Resort Hotel,31,2016,4,17,18,1,1,2,BB,GBR,Groups,E,Transient,85.0,0,2016-04-18
15502,Resort Hotel,31,2016,4,17,18,1,1,2,BB,GBR,Groups,D,Transient-Party,75.0,0,2016-04-18
15503,Resort Hotel,31,2016,4,17,18,1,1,2,BB,AUS,Groups,E,Transient-Party,85.0,0,2016-04-18
15504,Resort Hotel,31,2016,4,17,18,1,1,2,BB,GBR,Groups,D,Transient,75.0,0,2016-04-18
15505,Resort Hotel,185,2016,4,17,18,1,1,1,HB,PRT,Groups,A,Transient-Party,54.5,0,2016-04-18
15506,Resort Hotel,1,2016,4,17,19,0,1,2,BB,CN,Offline TA/TO,E,Transient,70.0,0,2016-04-19
15507,Resort Hotel,31,2016,4,17,18,1,1,1,BB,DEU,Groups,D,Transient,75.0,0,2016-04-18
15508,Resort Hotel,31,2016,4,17,18,1,1,2,BB,GBR,Groups,D,Transient-Party,81.0,0,2016-04-18
15509,Resort Hotel,0,2016,4,17,19,0,1,2,BB,IRL,Online TA,A,Transient,77.0,0,2016-04-19
15510,Resort Hotel,24,2016,4,17,17,2,1,2,BB,FRA,Online TA,D,Transient,81.0,1,2016-04-17
15511,Resort Hotel,55,2016,4,16,14,2,4,2,BB,PRT,Offline TA/TO,A,Transient,61.4,1,2016-04-14
15512,Resort Hotel,31,2016,4,17,18,1,1,2,BB,RUS,Groups,E,Transient-Party,91.0,0,2016-04-18
15513,Resort Hotel,31,2016,4,17,18,1,1,2,BB,GBR,Groups,D,Transient-Party,75.0,0,2016-04-18
15514,Resort Hotel,31,2016,4,17,18,1,1,2,BB,GBR,Groups,D,Transient-Party,75.0,0,2016-04-18
15515,Resort Hotel,0,2016,4,16,16,2,2,3,BB,PRT,Direct,H,Transient,130.0,0,2016-04-16
15516,Resort Hotel,89,2016,4,15,9,4,8,2,BB,CHE,Online TA,A,Transient,68.0,1,2016-04-09
15517,Resort Hotel,91,2016,4,16,14,2,5,2,HB,PRT,Offline TA/TO,E,Contract,84.95,0,2016-04-14
15518,Resort Hotel,29,2016,4,16,14,2,5,2,HB,PRT,Offline TA/TO,D,Contract,77.5,0,2016-04-14
15519,Resort Hotel,9,2016,4,17,20,0,1,2,BB,PRT,Online TA,A,Transient,77.0,0,2016-04-20
15520,Resort Hotel,2,2016,4,17,20,0,1,1,BB,ESP,Online TA,A,Transient-Party,65.0,1,2016-04-20
15521,Resort Hotel,0,2016,4,17,18,1,2,2,BB,ARG,Direct,E,Transient,77.0,0,2016-04-18
15522,Resort Hotel,35,2016,4,17,20,0,1,2,BB,DEU,Offline TA/TO,D,Transient,59.0,0,2016-04-20
15523,Resort Hotel,91,2016,4,17,20,0,1,2,BB,DEU,Offline TA/TO,D,Transient-Party,59.0,1,2016-04-20
15524,Resort Hotel,91,2016,4,17,20,0,1,2,BB,DEU,Offline TA/TO,D,Transient-Party,59.0,1,2016-04-20
15525,Resort Hotel,82,2016,4,16,16,2,3,2,BB,FRA,Online TA,C,Transient,73.76,1,2016-04-16
15526,Resort Hotel,86,2016,4,17,20,0,1,2,BB,DEU,Offline TA/TO,D,Transient-Party,59.0,1,2016-04-20
15527,Resort Hotel,86,2016,4,17,20,0,1,2,BB,DEU,Offline TA/TO,D,Transient-Party,59.0,1,2016-04-20
15528,Resort Hotel,137,2016,4,17,19,0,2,2,BB,ESP,Online TA,A,Transient,52.5,1,2016-04-19
15529,Resort Hotel,2,2016,4,17,20,0,1,1,BB,ESP,Online TA,A,Transient-Party,65.0,1,2016-04-20
15530,Resort Hotel,93,2016,4,16,16,2,3,2,HB,HRV,Direct,A,Transient,79.3,1,2016-04-16
15531,Resort Hotel,86,2016,4,16,11,3,7,2,BB,GBR,Offline TA/TO,D,Transient,54.2,0,2016-04-11
15532,Resort Hotel,1,2016,4,17,20,0,1,1,BB,PRT,Online TA,A,Transient,52.0,0,2016-04-20
15533,Resort Hotel,1,2016,5,23,31,0,1,1,BB,PRT,Online TA,A,Transient,56.0,0,2016-05-31
15534,Resort Hotel,5,2016,4,17,20,0,1,2,BB,FRA,Online TA,E,Transient,85.0,2,2016-04-20
15535,Resort Hotel,55,2016,4,17,17,2,2,2,BB,IRL,Online TA,A,Transient,58.0,1,2016-04-17
15536,Resort Hotel,82,2016,4,16,16,2,3,2,BB,GBR,Offline TA/TO,A,Transient-Party,51.76,1,2016-04-16
15537,Resort Hotel,82,2016,4,16,16,2,3,2,BB,GBR,Offline TA/TO,A,Transient-Party,51.76,1,2016-04-16
15538,Resort Hotel,0,2016,4,17,20,0,1,2,BB,PRT,Online TA,A,Transient,74.0,0,2016-04-20
15539,Resort Hotel,93,2016,4,17,22,1,2,2,BB,PRT,Online TA,A,Transient,58.0,1,2016-04-22
15540,Resort Hotel,33,2016,4,17,17,2,3,2,BB,IRL,Offline TA/TO,D,Transient,52.2,2,2016-04-17
15541,Resort Hotel,46,2016,4,16,15,2,5,2,BB,BEL,Direct,D,Transient,68.0,0,2016-04-15
15542,Resort Hotel,47,2016,4,17,17,2,3,1,BB,GBR,Offline TA/TO,D,Transient,52.56,0,2016-04-17
15543,Resort Hotel,47,2016,4,17,17,2,3,1,BB,GBR,Offline TA/TO,D,Transient,52.56,0,2016-04-17
15544,Resort Hotel,88,2016,4,16,15,2,5,2,BB,FIN,Offline TA/TO,D,Transient,69.7,1,2016-04-15
15545,Resort Hotel,88,2016,4,16,15,2,5,2,BB,FIN,Offline TA/TO,D,Transient,69.7,1,2016-04-15
15546,Resort Hotel,28,2016,4,17,18,1,3,2,HB,PRT,Offline TA/TO,D,Transient,86.0,0,2016-04-18
15547,Resort Hotel,0,2016,4,17,21,0,1,2,BB,PRT,Direct,A,Transient,74.0,0,2016-04-21
15548,Resort Hotel,0,2016,4,17,21,0,1,2,BB,DEU,Online TA,A,Transient,74.0,1,2016-04-21
15549,Resort Hotel,0,2016,4,17,21,0,1,2,BB,ESP,Online TA,A,Transient,74.0,0,2016-04-21
15550,Resort Hotel,4,2016,4,17,20,0,2,2,BB,FRA,Direct,D,Transient,79.0,0,2016-04-20
15551,Resort Hotel,64,2016,4,17,22,0,1,2,BB,FRA,Online TA,D,Transient,79.0,0,2016-04-22
15552,Resort Hotel,56,2016,4,16,15,2,5,2,HB,NLD,Offline TA/TO,E,Contract,59.5,0,2016-04-15
15553,Resort Hotel,162,2016,4,17,19,0,3,2,HB,POL,Offline TA/TO,D,Transient,78.56,0,2016-04-19
15554,Resort Hotel,86,2016,4,17,17,2,3,2,BB,OMN,Online TA,G,Transient,115.0,1,2016-04-17
15555,Resort Hotel,54,2016,4,16,16,2,4,2,BB,GBR,Offline TA/TO,E,Transient,63.36,0,2016-04-16
15556,Resort Hotel,18,2016,4,15,9,4,9,2,BB,DEU,Offline TA/TO,D,Transient,52.2,0,2016-04-09
15557,Resort Hotel,47,2016,4,17,17,2,3,1,BB,GBR,Offline TA/TO,D,Transient,58.56,0,2016-04-17
15558,Resort Hotel,47,2016,4,17,17,2,3,1,BB,GBR,Offline TA/TO,D,Transient,52.56,0,2016-04-17
15559,Resort Hotel,39,2016,4,17,18,1,4,2,BB,GBR,Online TA,D,Transient,82.0,0,2016-04-18
15560,Resort Hotel,128,2016,4,17,20,0,3,2,HB,FRA,Offline TA/TO,E,Transient-Party,114.0,1,2016-04-20
15561,Resort Hotel,128,2016,4,17,20,0,3,2,HB,FRA,Offline TA/TO,E,Transient-Party,108.0,1,2016-04-20
15562,Resort Hotel,94,2016,4,15,9,4,10,2,HB,GBR,Offline TA/TO,E,Contract,86.95,1,2016-04-09
15563,Resort Hotel,96,2016,4,16,16,2,5,2,BB,FIN,Online TA,A,Transient,52.2,0,2016-04-16
15564,Resort Hotel,33,2016,4,17,18,1,4,2,BB,CN,Online TA,D,Transient,63.75,0,2016-04-18
15565,Resort Hotel,51,2016,4,17,20,0,3,2,BB,ROU,Online TA,D,Transient,75.33,1,2016-04-20
15566,Resort Hotel,53,2016,4,16,13,2,8,2,BB,PRT,Offline TA/TO,D,Transient,52.56,0,2016-04-13
15567,Resort Hotel,0,2016,4,17,22,0,1,2,BB,PRT,Direct,D,Transient,80.0,0,2016-04-22
15568,Resort Hotel,155,2016,4,17,17,2,4,2,BB,FIN,Online TA,D,Transient,50.59,0,2016-04-17
15569,Resort Hotel,140,2016,4,16,16,2,5,2,BB,IRL,Online TA,A,Transient,59.91,1,2016-04-16
15570,Resort Hotel,43,2016,4,17,17,2,4,2,HB,IND,Online TA,E,Transient,97.79,1,2016-04-17
15571,Resort Hotel,40,2016,4,17,19,0,4,2,BB,IRL,Offline TA/TO,D,Transient,60.06,0,2016-04-19
15572,Resort Hotel,1,2016,4,17,21,0,2,2,BB,ESP,Online TA,D,Transient,90.5,1,2016-04-21
15573,Resort Hotel,1,2016,4,17,22,0,1,2,BB,PRT,Online TA,E,Transient,68.0,0,2016-04-22
15574,Resort Hotel,0,2016,4,17,22,0,1,2,BB,PRT,Direct,A,Transient,80.0,0,2016-04-22
15575,Resort Hotel,12,2016,4,17,19,0,4,2,BB,POL,Online TA,D,Transient,75.0,0,2016-04-19
15576,Resort Hotel,37,2016,4,17,19,0,4,2,BB,GBR,Direct,F,Transient,83.0,0,2016-04-19
15577,Resort Hotel,59,2016,4,17,21,0,2,1,BB,BEL,Direct,D,Transient,61.2,0,2016-04-21
15578,Resort Hotel,0,2016,4,17,22,0,1,3,BB,PRT,Online TA,H,Transient,130.0,0,2016-04-22
15579,Resort Hotel,139,2016,4,16,13,2,8,2,HB,ESP,Online TA,A,Transient,88.0,0,2016-04-13
15580,Resort Hotel,0,2016,4,17,22,0,1,2,BB,GBR,Online TA,D,Transient,80.0,1,2016-04-22
15581,Resort Hotel,31,2016,4,17,18,1,4,2,BB,ROU,Online TA,D,Transient,75.0,1,2016-04-18
15582,Resort Hotel,92,2016,4,17,21,0,2,1,BB,BEL,Online TA,D,Transient,73.0,2,2016-04-21
15583,Resort Hotel,42,2016,4,17,21,0,2,2,BB,DEU,Online TA,E,Transient,71.45,1,2016-04-21
15584,Resort Hotel,0,2016,4,17,22,0,1,2,BB,ESP,Direct,A,Transient,95.0,0,2016-04-22
15585,Resort Hotel,70,2016,4,17,22,0,2,2,BB,GBR,Direct,D,Transient,61.2,0,2016-04-22
15586,Resort Hotel,36,2016,4,17,18,1,5,2,BB,IRL,Direct,E,Transient,74.0,1,2016-04-18
15587,Resort Hotel,78,2017,4,17,23,2,3,2,BB,IRL,Direct,F,Transient,112.0,1,2017-04-23
15588,Resort Hotel,78,2016,4,16,14,2,8,2,HB,PRT,Offline TA/TO,A,Contract,65.4,0,2016-04-14
15589,Resort Hotel,43,2016,4,17,21,0,3,2,BB,MEX,Online TA,E,Transient,69.49,1,2016-04-21
15590,Resort Hotel,132,2016,4,17,17,2,5,2,HB,GBR,Offline TA/TO,E,Contract,86.95,0,2016-04-17
15591,Resort Hotel,6,2016,4,16,16,2,6,1,BB,NLD,Online TA,D,Transient,84.25,2,2016-04-16
15592,Resort Hotel,2,2016,4,17,22,0,2,2,HB,PRT,Online TA,D,Transient,123.0,1,2016-04-22
15593,Resort Hotel,3,2016,4,17,22,0,2,2,BB,FRA,Direct,F,Transient-Party,138.0,0,2016-04-22
15594,Resort Hotel,3,2016,4,17,22,0,2,1,BB,FRA,Direct,D,Transient-Party,85.0,0,2016-04-22
15595,Resort Hotel,0,2016,4,17,22,0,2,2,BB,PRT,Direct,D,Transient,85.0,0,2016-04-22
15596,Resort Hotel,152,2016,4,17,20,0,4,2,BB,IRL,Groups,A,Transient-Party,50.5,1,2016-04-20
15597,Resort Hotel,14,2016,4,17,22,0,2,2,BB,GBR,Online TA,D,Transient-Party,80.0,1,2016-04-22
15598,Resort Hotel,14,2016,4,17,22,0,2,2,BB,GBR,Online TA,D,Transient-Party,80.0,1,2016-04-22
15599,Resort Hotel,0,2016,4,17,23,0,1,2,BB,PRT,Direct,H,Transient,136.0,0,2016-04-23
15600,Resort Hotel,1,2016,4,17,23,0,1,2,BB,NOR,Online TA,A,Transient,93.0,0,2016-04-23
15601,Resort Hotel,34,2016,4,17,20,0,4,2,BB,CN,Online TA,G,Transient,102.25,2,2016-04-20
15602,Resort Hotel,2,2016,4,17,22,0,2,2,BB,LVA,Online TA,D,Transient,85.0,0,2016-04-22
15603,Resort Hotel,3,2016,4,17,23,0,1,1,BB,PRT,Offline TA/TO,A,Transient-Party,68.85,0,2016-04-23
15604,Resort Hotel,152,2016,4,17,20,0,4,2,BB,IRL,Groups,A,Transient-Party,51.0,1,2016-04-20
15605,Resort Hotel,1,2016,4,17,23,0,1,2,BB,ESP,Online TA,A,Transient,87.0,0,2016-04-23
15606,Resort Hotel,3,2016,4,17,23,0,1,2,BB,PRT,Offline TA/TO,A,Transient-Party,68.85,0,2016-04-23
15607,Resort Hotel,3,2016,4,17,23,0,1,2,BB,PRT,Offline TA/TO,A,Transient-Party,68.85,0,2016-04-23
15608,Resort Hotel,2,2016,4,17,22,0,2,2,BB,PRT,Direct,D,Transient,91.0,0,2016-04-22
15609,Resort Hotel,0,2016,4,18,24,1,0,2,BB,PRT,Direct,C,Group,85.0,0,2016-04-24
15610,Resort Hotel,79,2016,4,17,22,1,2,2,BB,USA,Direct,G,Transient,117.0,0,2016-04-22
15611,Resort Hotel,79,2016,4,17,22,1,2,2,BB,USA,Direct,F,Transient,102.0,0,2016-04-22
15612,Resort Hotel,80,2016,4,17,18,2,5,2,HB,IRL,Offline TA/TO,D,Transient,78.2,1,2016-04-18
15613,Resort Hotel,106,2016,4,18,24,1,0,2,BB,ISR,Online TA,A,Transient,52.2,2,2016-04-24
15614,Resort Hotel,109,2016,4,17,23,1,1,2,BB,FRA,Direct,D,Transient,62.05,0,2016-04-23
15615,Resort Hotel,92,2016,4,17,22,1,2,2,HB,PRT,Offline TA/TO,A,Transient,65.6,1,2016-04-22
15616,Resort Hotel,39,2016,4,18,24,1,0,2,BB,PRT,Online TA,A,Transient,65.0,1,2016-04-24
15617,Resort Hotel,10,2016,4,17,23,1,1,2,BB,ESP,Online TA,E,Transient,95.0,1,2016-04-23
15618,Resort Hotel,8,2016,4,17,22,1,2,2,BB,PRT,Online TA,D,Transient,86.67,1,2016-04-22
15619,Resort Hotel,105,2016,4,17,22,1,2,2,BB,PRT,Online TA,A,Transient,52.2,1,2016-04-22
15620,Resort Hotel,40,2016,4,17,22,1,2,2,BB,PRT,Online TA,E,Transient,91.0,0,2016-04-22
15621,Resort Hotel,70,2016,4,17,20,1,4,2,BB,DEU,Online TA,D,Transient,73.0,1,2016-04-20
15622,Resort Hotel,21,2016,4,17,23,1,1,2,HB,PRT,Direct,F,Transient,130.5,0,2016-04-23
15623,Resort Hotel,35,2016,4,17,23,1,1,2,BB,PRT,Direct,E,Transient,97.0,1,2016-04-23
15624,Resort Hotel,44,2016,4,17,23,1,1,2,BB,PRT,Direct,E,Transient,80.0,0,2016-04-23
15625,Resort Hotel,42,2016,4,17,23,1,1,3,BB,PRT,Direct,D,Transient,99.0,0,2016-04-23
15626,Resort Hotel,58,2016,4,17,23,1,1,2,BB,PRT,Direct,H,Transient,125.0,0,2016-04-23
15627,Resort Hotel,42,2016,4,17,23,1,1,2,BB,PRT,Direct,E,Transient,78.0,0,2016-04-23
15628,Resort Hotel,183,2016,7,31,24,2,4,2,BB,PRT,Direct,F,Transient,153.0,0,2016-07-24
15629,Resort Hotel,182,2017,7,30,23,2,4,2,BB,PRT,Direct,D,Transient,140.94,1,2017-07-23
15630,Resort Hotel,37,2016,4,17,22,1,2,2,BB,PRT,Online TA,E,Transient,85.0,1,2016-04-22
15631,Resort Hotel,92,2016,4,17,21,1,3,2,BB,GBR,Direct,E,Transient,74.8,0,2016-04-21
15632,Resort Hotel,23,2016,4,17,23,1,1,2,BB,PRT,Online TA,D,Transient,81.0,1,2016-04-23
15633,Resort Hotel,21,2016,4,17,22,1,2,2,BB,GBR,Online TA,F,Transient,74.37,1,2016-04-22
15634,Resort Hotel,19,2016,4,17,21,1,3,2,BB,PRT,Online TA,D,Transient,86.0,1,2016-04-21
15635,Resort Hotel,27,2016,4,17,22,1,2,2,BB,PRT,Online TA,E,Transient,85.0,1,2016-04-22
15636,Resort Hotel,0,2016,4,18,24,1,0,2,BB,PRT,Direct,C,Transient,110.0,0,2016-04-24
15637,Resort Hotel,0,2016,4,18,24,1,0,2,BB,PRT,Direct,C,Transient,116.0,0,2016-04-24
15638,Resort Hotel,49,2016,4,17,23,1,1,2,BB,PRT,Online TA,D,Transient,80.0,2,2016-04-23
15639,Resort Hotel,39,2016,4,17,22,1,2,2,BB,PRT,Online TA,E,Transient,85.0,1,2016-04-22
15640,Resort Hotel,39,2016,4,17,22,1,2,2,BB,PRT,Online TA,E,Transient,85.0,1,2016-04-22
15641,Resort Hotel,28,2016,4,17,23,1,1,3,BB,PRT,Online TA,H,Transient,136.0,0,2016-04-23
15642,Resort Hotel,1,2016,4,18,24,1,0,2,BB,FRA,Direct,A,Transient,96.5,0,2016-04-24
15643,Resort Hotel,2,2016,4,18,25,1,2,2,BB,FRA,Direct,E,Transient,87.0,0,2016-04-25
15644,Resort Hotel,1,2017,5,18,1,1,2,2,BB,FRA,Direct,F,Transient,127.0,0,2017-05-01
15645,Resort Hotel,85,2016,4,17,21,1,3,2,BB,FRA,Online TA,D,Transient,76.0,2,2016-04-21
15646,Resort Hotel,85,2016,4,17,21,1,3,2,BB,FRA,Online TA,D,Transient,76.0,2,2016-04-21
15647,Resort Hotel,9,2016,4,17,23,1,1,1,BB,PRT,Direct,D,Transient-Party,81.0,2,2016-04-23
15648,Resort Hotel,85,2016,4,17,21,1,3,2,BB,FRA,Online TA,D,Transient,76.0,2,2016-04-21
15649,Resort Hotel,4,2016,4,17,23,1,1,2,BB,PRT,Online TA,E,Transient,95.0,1,2016-04-23
15650,Resort Hotel,28,2016,4,18,24,1,0,2,BB,PRT,Online TA,A,Transient,65.0,1,2016-04-24
15651,Resort Hotel,14,2016,4,17,23,1,1,2,BB,PRT,Direct,F,Transient,105.0,0,2016-04-23
15652,Resort Hotel,9,2016,4,17,23,1,1,2,BB,PRT,Direct,F,Transient-Party,100.5,1,2016-04-23
15653,Resort Hotel,9,2016,4,17,23,1,1,2,BB,PRT,Direct,F,Transient-Party,100.5,1,2016-04-23
15654,Resort Hotel,1,2016,4,18,26,0,2,2,BB,PRT,Online TA,A,Transient,85.5,2,2016-04-26
15655,Resort Hotel,98,2016,4,17,20,2,4,2,BB,GBR,Online TA,A,Transient,82.2,1,2016-04-20
15656,Resort Hotel,32,2016,4,17,19,2,5,2,HB,GBR,Groups,E,Transient-Party,82.24,0,2016-04-19
15657,Resort Hotel,32,2016,4,17,19,2,5,2,HB,GBR,Groups,E,Transient-Party,80.81,0,2016-04-19
15658,Resort Hotel,32,2016,4,17,19,2,5,2,HB,GBR,Groups,E,Transient-Party,80.81,0,2016-04-19
15659,Resort Hotel,32,2016,4,17,19,2,5,2,HB,GBR,Groups,D,Transient-Party,69.36,0,2016-04-19
15660,Resort Hotel,32,2016,4,17,19,2,5,2,HB,GBR,Groups,D,Transient-Party,69.36,0,2016-04-19
15661,Resort Hotel,32,2016,4,17,19,2,5,2,HB,GBR,Groups,E,Transient-Party,80.81,0,2016-04-19
15662,Resort Hotel,32,2016,4,17,19,2,5,2,HB,GBR,Groups,D,Transient-Party,69.36,0,2016-04-19
15663,Resort Hotel,39,2016,4,18,24,2,0,2,BB,NLD,Online TA,A,Transient,68.5,1,2016-04-24
15664,Resort Hotel,60,2016,4,17,23,2,1,2,BB,ROU,Online TA,G,Transient,118.0,0,2016-04-23
15665,Resort Hotel,160,2016,4,17,18,3,5,2,HB,GBR,Offline TA/TO,A,Transient,66.8,1,2016-04-18
15666,Resort Hotel,41,2016,4,17,23,2,1,2,BB,PRT,Online TA,D,Transient,74.67,1,2016-04-23
15667,Resort Hotel,15,2016,4,17,23,2,1,2,BB,BRA,Online TA,E,Transient,93.67,1,2016-04-23
15668,Resort Hotel,51,2016,4,17,17,4,5,1,BB,IRL,Direct,D,Transient,65.3,0,2016-04-17
15669,Resort Hotel,172,2016,4,17,18,3,5,2,HB,GBR,Offline TA/TO,A,Transient-Party,66.42,1,2016-04-18
15670,Resort Hotel,90,2016,4,17,19,2,5,2,HB,GBR,Offline TA/TO,A,Transient,62.05,0,2016-04-19
15671,Resort Hotel,36,2016,4,18,24,2,0,1,BB,DNK,Online TA,D,Transient,81.0,1,2016-04-24
15672,Resort Hotel,172,2016,4,17,18,3,5,2,HB,GBR,Offline TA/TO,A,Transient,64.8,1,2016-04-18
15673,Resort Hotel,172,2016,4,17,18,3,5,2,HB,GBR,Offline TA/TO,A,Transient-Party,66.42,1,2016-04-18
15674,Resort Hotel,172,2016,4,17,18,3,5,2,HB,GBR,Offline TA/TO,A,Transient,64.8,1,2016-04-18
15675,Resort Hotel,172,2016,4,17,18,3,5,2,HB,GBR,Offline TA/TO,A,Transient-Party,68.42,1,2016-04-18
15676,Resort Hotel,190,2016,4,17,19,2,5,2,HB,GBR,Offline TA/TO,D,Transient,75.6,0,2016-04-19
15677,Resort Hotel,172,2016,4,17,18,3,5,2,HB,GBR,Offline TA/TO,A,Transient,66.8,1,2016-04-18
